ID,Name,Latitude,Longitude,Address,Link,IMAX With Laser,Stadium Seating,Handicap Accessible,Assistive Listening Devices Available,Reserved Seating,Ticketing Kiosk,Cafe
8259,VOX Al Mazza & IMAX,30.081460000000,31.364660000000,"Almaza City Center, Sheraton Al Matar, Qism El-Nozha, Cairo, Egypt 11775",https://imax.com/theatres/vox-al-mazza-imax,false,true,false,false,false,false,false
8260,Chuzhou Wanda & IMAX,32.275120000000,118.332320000000,"4F, Wanda Plaza, Intersection of Middle Nanqiao Road and Huxin Road, Nanqiao District, Chuzhou, China 239001",https://imax.com/theatres/chuzhou-wanda-imax,false,true,false,false,false,false,false
8261,Hong Kong K11 Art House & IMAX,22.295100000000,114.174980000000,"Shop415, Level 4, Victoria Dockside K11 MUSEA, No.18 Salisbury Road, Tsim Sha Tsui , Hong Kong, HK 999077",https://imax.com/theatres/hong-kong-k11-art-house-imax,true,true,false,false,false,false,false
8262,Regal Grand Parkway & IMAX,29.663640000000,-95.738290000000,"7301 Grand Parkway South, Richmond, TX 77407",https://imax.com/theatres/regal-grand-parkway-imax,true,true,false,true,true,true,true
8264,Shenzhen One Avenue CGV & IMAX,22.531800000000,114.065060000000,"B2, Building 1, One Avenue, No.348 Fuhua Road, Futian District , Shenzhen, China 518000",https://imax.com/theatres/shenzhen-one-avenue-cgv-imax,true,true,false,false,false,false,false
8274,United Cinemas Matsudo & IMAX,35.817340000000,139.935040000000,"2-8-1 Hachigasaki, Matsudo, Japan 270-0023",https://imax.com/theatres/united-cinemas-matsudo-imax,true,true,false,false,false,false,false
8275,Cineworld Plymouth & IMAX,50.370560000000,-4.136770000000,"Unit 17, 11 Bretonside, Plymouth, England PL4 0FE",https://imax.com/theatres/cineworld-plymouth-imax,false,true,false,false,false,false,false
8282,Zhongshan Parkway Plaza CGV & IMAX,22.686330000000,113.230250000000,"4F, Parkway Plaza, No.43 Beixiu Road, Xiaolan Town, Zhongshan, China 528415",https://imax.com/theatres/zhongshan-parkway-plaza-cgv-imax,false,true,false,false,false,false,false
8283,Ganzhou Shanshan Outlet Plaza Emperor & IMAX,25.761660000000,114.932830000000,"3F, ShanShan Outlet Plaza , No.18, Hexie Avenue, Zhanggong District, Ganzhou, China 314000",https://imax.com/theatres/ganzhou-shanshan-outlet-plaza-emperor-imax,false,true,false,false,false,false,false
8284,Guilin MixC & IMAX,25.268460000000,110.270200000000,"Shop L433, 4F, MixC, No.1 Hongling Road, Xiangshan District, Guilin, China 541002",https://imax.com/theatres/guilin-mixc-imax,true,true,false,false,false,false,false
8285,Jinan MixC & IMAX,36.651720000000,116.977880000000,"Shop L501, Mixc, No. 11111 Jingshi Road, Lixia District, Jinan, China 250014",https://imax.com/theatres/jinan-mixc-imax,true,true,false,false,false,false,false
8286,Shaoyang Joy Centre Wanda & IMAX,27.238860000000,111.480630000000,"4F, Joy Centre, Dongfeng Road, Shuangqing District, Shaoyang, China 422000",https://imax.com/theatres/shaoyang-joy-centre-wanda-imax,false,true,false,false,false,false,false
8287,Kunming N.E.W. Mall Wanda & IMAX,25.010310000000,102.684300000000,"6F, Block A1, N.E.W Mall, Dianchi Road, Xishan District , Kunming, China 650100",https://imax.com/theatres/kunming-new-mall-wanda-imax,false,true,false,false,false,false,false
8288,Luzhou Tianyuan Jinyi & IMAX,,,"4F, Building 1, Tianyuan Plaza, Lanan Avenue, Jiangyang District , Luzhou, China 646000",https://imax.com/theatres/luzhou-tianyuan-jinyi-imax,false,true,false,false,false,false,false
8289,Shuyang The Central Omnijoi & IMAX,33.988370000000,119.067020000000,"6F, The Central, No.33 Middle Renmin Road, Shuyang County, Suqian Shuyang, China 223600",https://imax.com/theatres/shuyang-central-omnijoi-imax,false,true,false,false,false,false,false
8290,Zhoushan Changzhi Poly & IMAX,29.991590000000,122.204130000000,"Shop 201-211, No.818 Ruxin Plaza, Changzhi Island, Dinghai District, Zhoushan, Zhejiang, China 316000",https://imax.com/theatres/zhoushan-changzhi-poly-imax,false,true,false,false,false,false,false
9169,Cinema Sunshine Lalaport Numazu & IMAX,35.118340000000,138.840160000000,"301-3 Higashihara, Higashi-Shiiji, Numazu City, Shizuoka Prefecture, Japan 4108541",https://imax.com/theatres/cinema-sunshine-lalaport-numazu-imax,true,true,false,false,false,false,false
9181,Kunming Living Mall Wanda & IMAX,25.053120000000,102.740030000000,"Living Mall, No. 265 Bailong Road, Panlong District, Kunming, China 650051",https://imax.com/theatres/kunming-living-mall-wanda-imax,false,true,false,false,false,false,false
9182,ODEON Mansfield & IMAX,53.135180000000,-1.200560000000,"Nottingham Road, Mansfield, NG18 1BU United Kingdom",https://imax.com/theatres/odeon-mansfield-imax,false,true,false,false,false,false,false
9192,Qingdao Chengyang Wanda & IMAX,36.306300000000,120.423240000000,"5F, Qingte Wanda Plaza, No. 117 Zhengyang Middle Road, Chengyang District, Qingdao, China 266109",https://imax.com/theatres/qingdao-chengyang-wanda-imax,false,true,false,false,false,false,false
9193,Chengdu Xindu Seven One CGV & IMAX,30.821840000000,104.173810000000,"5F, Seven One Plaza, No.2 Jinguang Road, Xindu District, Chengdu, China 610500",https://imax.com/theatres/chengdu-xindu-seven-one-cgv-imax,false,true,false,false,false,false,false
9194,Cinema 9 & IMAX,48.438900000000,135.105620000000,"2B, Pionerskaya Street, Khabarovsk, Russia 680003",https://imax.com/theatres/cinema-9-imax,false,true,false,false,false,false,false
9198,Kinepolis Mega NV Antwerpen & IMAX,51.244450000000,4.417530000000,"Groenendaallaan 394, Antwerpen, Belgium 2030",https://imax.com/theatres/kinepolis-mega-nv-antwerpen-imax,true,true,false,false,false,false,false
9199,Filmstaden Bergakungen & IMAX,57.702530000000,11.985570000000,"Skanegatan 16b, Gothenburg, Sweden 411 40",https://imax.com/theatres/filmstaden-bergakungen-imax,true,true,false,false,false,false,false
9200,Cineworld York & IMAX,53.985660000000,-1.051730000000,"York Community Stadium, Kathryn Avenue, Huntingdon, York, United Kingdom YO32 9AF",https://imax.com/theatres/cineworld-york-imax,true,true,false,false,false,false,false
9201,KINO OKKO & IMAX,43.604810000000,39.732370000000,"7 Novaya Zarya Str., Sochi, Russia 354071",https://imax.com/theatres/kino-okko-imax,false,true,false,false,false,false,false
9202,CGV AEON MALL Ha Dong & IMAX,20.990330000000,105.751900000000,"3th & 4th Floor , Aeon Mal Ha Dong, Duong Noi Ward, Ha Dong District, Ha Noi, Hanoi, Vietnam 10000",https://imax.com/theatres/cgv-aeon-mall-ha-dong-imax,false,true,false,false,false,false,false
9203,PVR Vegas Dwarka & IMAX,28.600790000000,77.029580000000,"Sector 14 Rd, Pocket 1, Sector 14 Dwarka, Kakrola, New Delhi, India 110078",https://imax.com/theatres/pvr-vegas-dwarka-imax,false,true,false,false,false,false,false
9210,Kunshan MixC & IMAX,31.381511300000,120.885410000000,"3F, MixC, No.1266 West Qianjin Road, Yushan Town, Suzhou, Kunshan, China 215300",https://imax.com/theatres/kunshan-mixc-imax,true,true,false,false,false,false,false
9211,Beijing Mentougou Bona & IMAX,39.894080000000,116.656820000000,"Z01, 6F/Z05,5F, Building 2, No.17 East Xincheng Road, Mentougou District, Beijing, China 102300",https://imax.com/theatres/beijing-mentougou-bona-imax,false,true,false,false,false,false,false
9212,Qinhuangdao Wanda & IMAX,39.953480000000,119.578230000000,"4F-A, Wanda Plaza, No.22 Yanshan Avenue, Yufeng Nanli Community, North Ring Road, Haigang District, Qinhuangdao, China 066000",https://imax.com/theatres/qinhuangdao-wanda-imax,false,true,false,false,false,false,false
9213,GSC Mid Valley Southkey & IMAX,1.501160000000,103.777010000000,"AT-3, The Mall, Mid Valley Southkey, No 1, Persiaran Southkey 1, Johor Bahru, Malaysia 80150",https://imax.com/theatres/gsc-mid-valley-southkey-imax,false,true,false,false,false,false,false
9214,Cinepolis Seawoods Grand Central Mall & IMAX,19.021300000000,73.017840000000,"Seawoods Station Rd, Seawoods West, Nerul East, Sector 40, Nerul, Navi Mumbai, India 400776",https://imax.com/theatres/cinepolis-seawoods-grand-central-mall-imax,false,true,false,false,false,false,false
9215,Malco Grandview Cinema & IMAX,32.461210000000,-90.137570000000,"221 Grandview Blvd., Madison, Mississippi 39110",https://imax.com/theatres/malco-grandview-cinema-imax,false,true,true,true,false,false,false
9216,Cine Colombia El Edén & IMAX,4.646490000000,-74.128680000000,"Carrera 71F #12B-60 Local L3-089, Bogota, Colombia 110831",https://imax.com/theatres/cine-colombia-el-ed%C3%A9n-imax,true,true,false,false,false,false,false
9223,Filmpalast Kassel & IMAX,51.311020000000,9.494150000000,"Karlsplatz 8, Kassel, Germany 34117",https://imax.com/theatres/filmpalast-kassel-imax,true,true,false,false,false,false,false
9224,Cinesa Diagonal Mar & IMAX,41.410410000000,2.216450000000,"Avinguda Diagonal, 3, Barcelona, Spain 08019",https://imax.com/theatres/cinesa-diagonal-mar-imax,false,true,false,false,false,false,false
9225,Cine Dome Aubiere & IMAX,45.756750000000,3.143790000000,"Avenue Lavoisier, Aubiere, France 63170",https://imax.com/theatres/cine-dome-aubiere-imax,true,true,false,false,false,false,false
9226,Ster-Kinekor Blue Route Mall & IMAX,-34.063800000000,18.454320000000,"Blue Route Mall, 16 Tokai Road, Corner Vans & Tolkai Rad, Tokai, Cape Town, South Africa 7945",https://imax.com/theatres/ster-kinekor-blue-route-mall-imax,false,true,false,false,false,false,false
9227,UCI Dusseldorf & IMAX,51.213100000000,6.751700000000,"Hammer Str. 29-31, Dusseldorf, Germany 40219",https://imax.com/theatres/uci-dusseldorf-imax,false,true,false,false,false,false,false
9231,Supercines Norte & IMAX,-2.155740000000,-79.892750000000,"Av Francisco de Orella Riocentro Norte Shopping Center, Guayaquil, Ecuador",https://imax.com/theatres/supercines-norte-imax,false,true,false,false,false,false,false
9245,Shanghai Central Garden Omnijoi & IMAX,31.253943100000,121.431779300000,"Room 310 No. 310 Guangxin Road Putuo District, Shanghai, China 200061",https://imax.com/theatres/shanghai-central-garden-omnijoi-imax,false,true,false,false,false,false,false
9246,Shuyang Wanda & IMAX,34.121314900000,118.769342500000,"4F Wanda Plaza No.22 South Beijing Road Shuyang County, Suqian Shuyang, China 223660",https://imax.com/theatres/shuyang-wanda-imax,false,true,false,false,false,false,false
9247,Maoming Dianbai Wanda & IMAX,21.511617800000,111.002725100000,"4F Wanda Plaza No. 66 Yingbin Avenue Shuidong Town Dianbai District, Maoming, China 525400",https://imax.com/theatres/maoming-dianbai-wanda-imax,false,true,false,false,false,false,false
9248,Hongkong ISQUARE Emperor & IMAX,22.296550000000,114.172120000000,"7F iSQUARE No.63 Midun Road Tsimshatsui, Kowloon, Hong Kong, China 999077",https://imax.com/theatres/hongkong-isquare-emperor-imax,true,true,false,false,false,false,false
9249,Guangzhou Rock Square Flying & IMAX,23.089229900000,113.259722400000,"Rock Square No.106-108 North Industry Avenue Haizhu District, Guangzhou, Guangdong, China 510220",https://imax.com/theatres/guangzhou-rock-square-flying-imax,true,true,false,false,false,false,false
9250,Hefei Beicheng Wanda & IMAX,31.969749300000,117.261295600000,"4F Wanda Plaza Intersection of North Fuyang Road and Jinfeng Road Changfeng County, Hefei, Anhui, China 231100",https://imax.com/theatres/hefei-beicheng-wanda-imax,false,true,false,false,false,false,false
9251,Wuhan Wushang Moore & IMAX,30.580990100000,114.270585300000,"7F, Block C, Wuhan International Plaza, No.690 Jiefang Avenue, Jianghan District, Wuhan, Hubei, China 430000",https://imax.com/theatres/wuhan-wushang-moore-imax,true,true,false,false,false,false,false
9252,Guiyang Incity CGV & IMAX,26.635861900000,106.647368000000,"4F, Incity, Yunyan District, Guiyang, Guizhou, China 550001",https://imax.com/theatres/guiyang-incity-cgv-imax,false,true,false,false,false,false,false
9253,Hefei Yaohai Bona & IMAX,31.871395400000,117.389274300000,"5F-Z02, 1F, Paradise Walk, Intersection of East Changjiang Road and Wanggang Road, Yaohai District, Hefei, Anhui, China 230011",https://imax.com/theatres/hefei-yaohai-bona-imax,false,true,false,false,false,false,false
9254,Chengdu Xipu CGV & IMAX,30.756689200000,103.971987600000,"4F, Leshijie, Capitaland, No.1 North Xipu Taishan Street, Pidu District, Chengdu, Sichuan, China 611730",https://imax.com/theatres/chengdu-xipu-cgv-imax,false,true,false,false,false,false,false
9255,Rizhao Wanda & IMAX,35.391530000000,119.432790000000,"4F, Wanda Plaza, Intersection of Qingdao Road and Shandong Road, Donggang District, Rizhao, Shandong, China 276800",https://imax.com/theatres/rizhao-wanda-imax,false,true,false,false,false,false,false
9256,Chengdu Shin Kong Plaza Emperor & IMAX,30.678066100000,103.883793100000,"7F, Shin Kong Plaza, No. 1599, 3rd Section, Guanghua Avenue, Wenjiang District, Chengdu, Sichuan, China 611130",https://imax.com/theatres/chengdu-shin-kong-plaza-emperor-imax,true,true,false,false,false,false,false
9258,Shenzhen Longgang Tian An MixC & IMAX,22.721090000000,114.218050000000,"Shop 1168, Building 1, Tian An Cyber Park, No. 448 Huanggekeng Community Longcheng St., Longgang District, Shenzhen, China 518172",https://imax.com/theatres/shenzhen-longgang-tian-mixc-imax,true,true,false,false,false,false,false
9259,Jiangyin Nanmen Impression Omnijoi & IMAX,31.899020000000,120.272670000000,"5F, Nanmen Impression Shopping Center, No. 178 Huancheng South Road, Chengjiang Street, Jiangyin, China 214400",https://imax.com/theatres/jiangyin-nanmen-impression-omnijoi-imax,false,true,false,false,false,false,false
9260,Guiyang Yunyan Wanda & IMAX,26.608880000000,106.728030000000,"4F-A, Yunyan Wanda Plaza, No. 302 South Xintian Avenue, Yunyan District, Guiyang, China 550023",https://imax.com/theatres/guiyang-yunyan-wanda-imax,false,true,false,false,false,false,false
9261,Panzhihua Wanda & IMAX,26.542350000000,101.753530000000,"3F-A, Wanda Plaza, No. 123 Airport Road, East District, Panzhihua, China 617000",https://imax.com/theatres/panzhihua-wanda-imax,false,true,false,false,false,false,false
9276,UCI Orient Shopping da Bahia & IMAX,-12.978680000000,-38.461510000000,"Av. Tancredo Neves, 148, Salvador, Bahia, Brazil 41820-021",https://imax.com/theatres/uci-orient-shopping-da-bahia-imax,false,true,false,false,false,false,false
9277,Cinamon Tallinn & IMAX,59.424700000000,24.795200000000,"T1 Mall of Tallinn, Peterburi tee 2, Tallinn, Estonia 11415",https://imax.com/theatres/cinamon-tallinn-imax,false,true,false,false,false,false,false
9278,Supercines Los Ceibos & IMAX,-2.176630000000,-79.943630000000,"Riocentro Los Ciebos,Ave Abdon Calderon Munoz, Guayaquil, Guayas, Ecuador 090904",https://imax.com/theatres/supercines-los-ceibos-imax,false,true,false,false,false,false,false
9291,Filmhouse Lagos & IMAX,6.438220000000,3.472950000000,"Osapa Lekki, Epe Expressway, Lagos, Nigeria 100001",https://imax.com/theatres/filmhouse-lagos-imax,false,true,false,false,false,false,false
9292,AMC DINE-IN Sunnyvale 12 & IMAX,37.374000000000,-122.030900000000,"150 E. McKinley Avenue, Sunnyvale, California 94086",https://imax.com/theatres/amc-dine-sunnyvale-12-imax,true,true,false,false,false,false,false
9293,INOX Megaplex & IMAX,26.839000000000,81.011500000000,"3rd Fl., Plot No. 1, Sector no. 7, Gomti Nagar Extension, Amar Shaheed Path, Lucknow, Uttar Pradesh, India 226010",https://imax.com/theatres/inox-megaplex-imax,false,true,false,false,false,false,false
9295,Ji'an Jinxin Red Jinyi & IMAX,27.082000000000,115.014800000000,"4F, Jinxin Red Mall, Qingyuan District, Ji'An, China 343009",https://imax.com/theatres/jian-jinxin-red-jinyi-imax,false,true,false,false,false,false,false
9305,Shijiazhuang Zhongye CGV & IMAX,38.074923600000,114.574910000000,"C301, 3F, District C, Shijiazhuang Grand Plaza, No. 66 Xiangtai Rd, Yuhua District, Shijiazhuang, China 050011",https://imax.com/theatres/shijiazhuang-zhongye-cgv-imax,false,true,false,false,false,false,false
9329,CGV Gwangyo & IMAX,37.292324800000,127.078425900000,"Ha-dong 871-1, Yeongtong-gu, Suwon, Suwon, Gyeonggi-do, South Korea 16514",https://imax.com/theatres/cgv-gwangyo-imax,true,true,false,false,false,false,false
9338,Delipark XXI & IMAX,3.594130000000,98.676040000000,"Jl. Putri Hijau No.1, Cinema XXI Lt 5, Kesawan, OPQ, Medan, Sumatera Utara, Indonesia 20111",https://imax.com/theatres/delipark-xxi-imax,false,true,false,false,false,false,false
9341,PVR Superplex & IMAX,28.573660000000,77.353500000000,"Plot No. BW-58, Sector 32, Noida, Utter Pradesh, Noida, India 201301",https://imax.com/theatres/pvr-superplex-imax,false,true,false,false,false,false,false
9344,TOHO Nagareyama-Takanomori & IMAX,35.870289300000,139.926558000000,"3F Nagareyama-Otakanomori S.C., 1-5-1 Otakanomori Minami, Nagareyama, Chiba, Japan 270-0121",https://imax.com/theatres/toho-nagareyama-takanomori-imax,true,true,false,false,false,false,false
9348,Chongqing Fulin Wanda & IMAX,29.708065900000,107.409470000000,"4F, Wanda Plaza, 8 Dongbin Avenue, Fuling District, Chongqing, China 408000",https://imax.com/theatres/chongqing-fulin-wanda-imax,false,true,false,false,false,false,false
9349,Shantou Jinping Wanda Plaza Wanda & IMAX,23.365244900000,116.705550000000,"4-5F，175 Nanxinxing Huibee Center, Jinping District, Shantou, China",https://imax.com/theatres/shantou-jinping-wanda-plaza-wanda-imax,false,true,false,false,false,false,false
